t,AgentID,speed,is_anomaly,anomaly_type,x,y,lon,lat,lon_prev,lat_prev,t_prev,speed_mps,speed_knots
2025-09-02 13:49:14.984431,0,0.0259999999999998,False,,250.3833007637256,90.27074642476882,-4.4280643109332924,48.32861749568147,-4.4280742623967635,48.32860483041332,2025-09-02 13:49:13.984431,1.5888992500788686,3.088572273870308
2025-09-02 13:49:15.984431,0,0.0270000000000094,False,,250.3982557441855,90.29322638383113,-4.428054364683361,48.328630885845925,-4.4280643109332924,48.32861749568147,2025-09-02 13:49:14.984431,1.6605915665430078,3.227930953075226
2025-09-02 13:49:16.984431,0,0.0279999999999948,False,,250.4131490468888,90.31693692019344,-4.428044459454038,48.32864500900248,-4.428054364683361,48.328630885845925,2025-09-02 13:49:15.984431,1.7327622697060086,3.3682195413944065
2025-09-02 13:49:17.984431,0,0.0289999999999962,False,,250.42792613117504,90.34188963106811,-4.428034631519194,48.328659872059,-4.428044459454038,48.32864500900248,2025-09-02 13:49:16.984431,1.805354438099272,3.5093273923726414
2025-09-02 13:49:18.984431,0,0.0300000000000043,False,,250.44253182227075,90.36809409228404,-4.428024917574435,48.32867548071932,-4.428034631519194,48.328659872059,2025-09-02 13:49:17.984431,1.87830898205163,3.6511396449071687
2025-09-02 13:49:19.984431,0,0.0309999999999979,False,,250.4569103799764,90.39555783344048,-4.428015354691423,48.32869183946844,-4.428024917574435,48.32867548071932,2025-09-02 13:49:18.984431,1.9515648419771088,3.7935376086881507
2025-09-02 13:49:20.984431,0,0.0319999999999916,False,,250.47100556820897,90.42428631527795,-4.428005980271619,48.328708951559044,-4.428015354691423,48.32869183946844,2025-09-02 13:49:19.984431,2.025059181784378,3.936399140156472
2025-09-02 13:49:21.984431,0,0.0329999999999939,False,,250.4847607253317,90.4542829092934,-4.427996831999514,48.328726818999364,-4.428005980271619,48.328708951559044,2025-09-02 13:49:20.984431,2.098727586121936,4.0795990259176085
2025-09-02 13:49:22.984431,0,0.0340000000000024,False,,250.49811883519905,90.48554887962494,-4.427987947795372,48.32874544254238,-4.427996831999514,48.328726818999364,2025-09-02 13:49:21.984431,2.1725042484148,4.223009348255618
2025-09-02 13:49:23.984431,0,0.0350000000000066,False,,250.511022598848,90.51808336722952,-4.4279793657675555,48.328764821676394,-4.427987947795372,48.32874544254238,2025-09-02 13:49:22.984431,2.2463221657435524,4.36649986394761
2025-09-02 13:49:24.984431,0,0.0360000000000035,False,,250.5234145067635,90.5518833763747,-4.42797112416446,48.328784954617014,-4.4279793657675555,48.328764821676394,2025-09-02 13:49:23.984431,2.320113327072454,4.509938370149827
2025-09-02 13:49:25.984431,0,0.0370000000000007,False,,250.5361506343433,90.5866222746628,-4.4279626536279455,48.32880564680598,-4.42797112416446,48.328784954617014,2025-09-02 13:49:24.984431,2.3845608535059752,4.635214307722468
2025-09-02 13:49:26.984431,0,0.0380000000000014,False,,250.5492309815874,90.62230006209384,-4.427953954158012,48.3288268982433,-4.4279626536279455,48.32880564680598,2025-09-02 13:49:25.984431,2.4490083745119957,4.760490234744895
2025-09-02 13:49:27.984431,0,0.0389999999999985,False,,250.56265554849583,90.65891673866776,-4.427945025754658,48.32884870892897,-4.427953954158012,48.3288268982433,2025-09-02 13:49:26.984431,2.5134558907411355,4.8857661524818115
2025-09-02 13:49:28.984431,0,0.0399999999999957,False,,250.57642433506865,90.69647230438464,-4.427935868417886,48.328871078862996,-4.427945025754658,48.32884870892897,2025-09-02 13:49:27.984431,2.577903400487973,5.011042057618143
2025-09-02 13:49:29.984431,0,0.0410000000000062,False,,250.5905373413057,90.7349667592444,-4.4279264821476945,48.32889400804537,-4.427935868417886,48.328871078862996,2025-09-02 13:49:28.984431,2.6423509043858857,5.136317951385077
2025-09-02 13:49:30.984431,0,0.0419999999999936,False,,250.60499456720711,90.77440010324712,-4.4279168669440825,48.32891749647609,-4.4279264821476945,48.32889400804537,2025-09-02 13:49:29.984431,2.7067984023231366,5.261593833565415
2025-09-02 13:49:31.984431,0,0.0430000000000041,False,,250.61979601277284,90.81477233639276,-4.4279070228070525,48.328941544155164,-4.4279168669440825,48.32891749647609,2025-09-02 13:49:30.984431,2.7712458948296446,5.386869705189235
2025-09-02 13:49:32.984431,0,0.0440000000000012,False,,250.6349416780029,90.8560834586813,-4.427896949736603,48.32896615108259,-4.4279070228070525,48.328941544155164,2025-09-02 13:49:31.984431,2.835693380320689,5.512145563176089
2025-09-02 13:49:33.984431,0,0.0450000000000019,False,,250.65043156289724,90.89833347011276,-4.427886647732733,48.328991317258364,-4.427896949736603,48.32896615108259,2025-09-02 13:49:32.984431,2.9001408593779194,5.637421408656612
2025-09-02 13:49:34.984431,0,0.0459999999999991,False,,250.66626566745592,90.94152237068715,-4.427876116795445,48.32901704268249,-4.427886647732733,48.328991317258364,2025-09-02 13:49:33.984431,2.9645883318378687,5.76269724131305
2025-09-02 13:49:35.984431,0,0.0469999999999962,False,,250.68244399167887,90.98565016040448,-4.4278653569247375,48.32904332735496,-4.427876116795445,48.32901704268249,2025-09-02 13:49:34.984431,3.0290357975715585,5.887973060894688
2025-09-02 13:49:36.984431,0,0.047999999999997,False,,250.69896653556623,91.03071683926473,-4.42785436812061,48.32907017127579,-4.4278653569247375,48.32904332735496,2025-09-02 13:49:35.984431,3.093483257212366,6.013248868632714
2025-09-02 13:49:37.984431,0,0.0489999999999988,False,,250.71821792919857,91.07577662003662,-4.427841564414641,48.329097011087775,-4.42785436812061,48.32907017127579,2025-09-02 13:49:36.984431,3.1309600550068564,6.086097917164747
2025-09-02 13:49:38.984431,0,0.0499999999999987,False,,250.74024166081207,91.12066487290768,-4.427826916883698,48.329123748729344,-4.427841564414641,48.329097011087775,2025-09-02 13:49:37.984431,3.164151992380363,6.150617865476614
2025-09-02 13:49:39.984431,0,0.050999999999992,False,,250.76507133567475,91.16521245697476,-4.427810403177609,48.32915028345189,-4.427826916883698,48.329123748729344,2025-09-02 13:49:38.984431,3.1931209737264923,6.206929046052399
2025-09-02 13:49:40.984431,0,0.0519999999999964,False,,250.7927303264094,91.20924631021904,-4.427792007751722,48.3291765121712,-4.427810403177609,48.32915028345189,2025-09-02 13:49:39.984431,3.21798115064609,6.255253351796497
2025-09-02 13:49:41.984431,0,0.0530000000000034,False,,250.8220863991641,91.25337363726727,-4.427772483631488,48.32920279656809,-4.427792007751722,48.3291765121712,2025-09-02 13:49:40.984431,3.2596726544783245,6.336295131371764
2025-09-02 13:49:42.984431,0,0.0540000000000058,False,,250.8531630241401,91.29753519724994,-4.4277518152073565,48.32922910135579,-4.427772483631488,48.32920279656809,2025-09-02 13:49:41.984431,3.300013129361948,6.4147107214314465
2025-09-02 13:49:43.984431,0,0.0549999999999915,False,,250.88598171833647,91.34167059473586,-4.427729988168815,48.32925539055982,-4.4277518152073565,48.32922910135579,2025-09-02 13:49:42.984431,3.3390178907025523,6.490529892734812
2025-09-02 13:49:44.984431,0,0.0560000000000006,False,,250.92056200146047,91.38571834177324,-4.427706989533708,48.32928162755496,-4.427729988168815,48.32925539055982,2025-09-02 13:49:43.984431,3.3767079189112974,6.5637934279282115
2025-09-02 13:49:45.984431,0,0.0570000000000037,False,,250.95692135375592,91.42961592144064,-4.427682807676284,48.329307775103054,-4.427706989533708,48.32928162755496,2025-09-02 13:49:44.984431,3.4131100243109906,6.634553442096773
2025-09-02 13:49:46.984431,0,0.0579999999999991,False,,250.99507517580125,91.47329985284948,-4.427657432353936,48.32933379539179,-4.427682807676284,48.329307775103054,2025-09-02 13:49:45.984431,3.448257027200162,6.702873732780872
2025-09-02 13:49:47.984431,0,0.0590000000000043,False,,251.03503675032144,91.51670575753845,-4.4276308547325955,48.32935965007419,-4.427657432353936,48.32933379539179,2025-09-02 13:49:46.984431,3.48218789932224,6.76883005497014
2025-09-02 13:49:48.984431,0,0.0600000000000036,False,,251.0768172060604,91.55976842719843,-4.427603067410765,48.329385300309,-4.4276308547325955,48.32935965007419,2025-09-02 13:49:47.984431,3.5149479198180953,6.832510424250885
2025-09-02 13:49:49.984431,0,0.0609999999999956,False,,251.1204254837566,91.60242189266572,-4.427574064442143,48.32941070680175,-4.427603067410765,48.329385300309,2025-09-02 13:49:48.984431,3.546588791455194,6.89401534273743
2025-09-02 13:49:50.984431,0,0.0619999999999956,False,,251.1647486512512,91.64577459527182,-4.427544586015019,48.32943652979439,-4.427574064442143,48.32941070680175,2025-09-02 13:49:49.984431,3.6047289300615533,7.00703070232657
2025-09-02 13:49:51.984431,0,0.0629999999999956,False,,251.209786708544,91.6898265350167,-4.427514632129393,48.32946276928691,-4.427544586015019,48.32943652979439,2025-09-02 13:49:50.984431,3.662869035757293,7.120045997942599
2025-09-02 13:49:52.984431,0,0.0640000000000055,False,,251.2555396556351,91.7345777119004,-4.427484202785265,48.329489425279306,-4.427514632129393,48.32946276928691,2025-09-02 13:49:51.984431,3.7210091080217413,7.233061228573414
2025-09-02 13:49:53.984431,0,0.0650000000000107,False,,251.3008018160189,91.78122893736544,-4.427454099853282,48.32951721303369,-4.427484202785265,48.329489425279306,2025-09-02 13:49:52.984431,3.8078569098584345,7.401879807086859
2025-09-02 13:49:54.984431,0,0.0660000000000052,False,,251.34550459429576,91.8297846951531,-4.427424368954834,48.32954613522078,-4.427454099853282,48.32951721303369,2025-09-02 13:49:53.984431,3.8953243387855436,7.571902844002246
2025-09-02 13:49:55.984431,0,0.0669999999999962,False,,251.38957883700328,91.88024716764264,-4.427395056082466,48.329576193140525,-4.427424368954834,48.32954613522078,2025-09-02 13:49:54.984431,3.983325836187153,7.74296402671738
2025-09-02 13:49:56.984431,0,0.0679999999999953,False,,251.4329549064084,91.93261621005286,-4.4273662075508025,48.32960738670667,-4.427395056082466,48.329576193140525,2025-09-02 13:49:55.984431,4.071773872241234,7.914893210912889
2025-09-02 13:49:57.984431,0,0.0690000000000099,False,,251.4755627552576,91.9868893269382,-4.4273378699468315,48.32963971443282,-4.4273662075508025,48.32960738670667,2025-09-02 13:49:56.984431,4.160579198849199,8.087516912207821
2025-09-02 13:49:58.984431,0,0.0700000000000062,False,,251.51733200241665,92.0430616510112,-4.4273100900795965,48.32967317341978,-4.4273378699468315,48.32963971443282,2025-09-02 13:49:57.984431,4.24965107337057,8.260658741064942
2025-09-02 13:49:59.984431,0,0.0710000000000027,False,,251.5581920093295,92.10112592432174,-4.42728291492935,48.329707759344345,-4.4273100900795965,48.32967317341978,2025-09-02 13:49:58.984431,4.3388974955220645,8.434139863285592
2025-09-02 13:50:00.984431,0,0.072000000000004,False,,251.5980719572227,92.1610724818212,-4.427256391596201,48.32974346644955,-4.42728291492935,48.329707759344345,2025-09-02 13:49:59.984431,4.428225424291434,8.607779421656359
2025-09-02 13:50:01.984431,0,0.0729999999999986,False,,251.6369009249848,92.22288923733724,-4.427230567248322,48.32978028753627,-4.427256391596201,48.32974346644955,2025-09-02 13:50:00.984431,4.517540992397222,8.781394952825384
2025-09-02 13:50:02.984431,0,0.0739999999999996,False,,251.67460796764632,92.28656167198302,-4.427205489069753,48.329818213956365,-4.427230567248322,48.32978028753627,2025-09-02 13:50:01.984431,4.606749718646481,8.954802800092649
2025-09-02 13:50:03.984431,0,0.0750000000000032,False,,251.7111221953856,92.35207282502284,-4.427181204207857,48.329857235607165,-4.427205489069753,48.329818213956365,2025-09-02 13:50:02.984431,4.6957567063402745,9.127818499079304
2025-09-02 13:50:04.984431,0,0.0759999999999934,False,,251.74637285298635,92.4194032872128,-4.4271577597204725,48.329897340927594,-4.427181204207857,48.329857235607165,2025-09-02 13:50:03.984431,4.7844668525684595,9.300257184564083
2025-09-02 13:50:05.984431,0,0.0770000000000031,False,,251.78028939967112,92.48853119663424,-4.427135202522821,48.32993851689561,-4.4271577597204725,48.329897340927594,2025-09-02 13:50:04.984431,4.872785030765599,9.471933945343526
2025-09-02 13:50:06.984431,0,0.0779999999999974,False,,251.812801589234,92.5594322370344,-4.427113579334208,48.329980749027264,-4.427135202522821,48.32993851689561,2025-09-02 13:50:05.984431,4.960616295407629,9.642664222130346
2025-09-02 13:50:07.984431,0,0.0789999999999934,False,,251.84383955039632,92.63207963868707,-4.427092936624583,48.330024021377206,-4.427113579334208,48.329980749027264,2025-09-02 13:50:06.984431,5.0478660624375955,9.812264158272946
2025-09-02 13:50:08.984431,0,0.0799999999999945,False,,251.8733338673082,92.70644418178324,-4.427073320561003,48.330068316540675,-4.427092936624583,48.330024021377206,2025-09-02 13:50:07.984431,5.13444029565511,9.980550962067412
2025-09-02 13:50:09.984431,0,0.0809999999999921,False,,251.90121566011803,92.7824942023599,-4.427054776954038,48.33011361565707,-4.427073320561003,48.330068316540675,2025-09-02 13:50:08.984431,5.220245695055172,10.147343272858825
2025-09-02 13:50:10.984431,0,0.0820000000000026,False,,251.9294416725922,92.85948311207947,-4.4270360044136545,48.33015947402181,-4.427054776954038,48.33011361565707,2025-09-02 13:50:09.984431,5.28469284685864,10.272618482209085
2025-09-02 13:50:11.984431,0,0.0829999999999998,False,,251.95801190473068,92.93741091094196,-4.427017002939851,48.330205891634904,-4.4270360044136545,48.33015947402181,2025-09-02 13:50:10.984431,5.349139986689127,10.39789366828574
2025-09-02 13:50:12.984431,0,0.0840000000000103,False,,251.9869263565335,93.01627759894738,-4.426997772532629,48.33025286849635,-4.427017002939851,48.330205891634904,2025-09-02 13:50:11.984431,5.413587115128287,10.52316883221943
2025-09-02 13:50:13.984431,0,0.0849999999999977,False,,252.01618502800065,93.09608317609572,-4.426978313191988,48.33030040460615,-4.426997772532629,48.33025286849635,2025-09-02 13:50:12.984431,5.478034230522423,10.648443970795629
2025-09-02 13:50:14.984431,0,0.0859999999999948,False,,252.04578791913207,93.17682764238695,-4.426958624917927,48.330348499964295,-4.426978313191988,48.33030040460615,2025-09-02 13:50:13.984431,5.542481333504922,10.77371908524554
2025-09-02 13:50:15.984431,0,0.0870000000000053,False,,252.07573502992784,93.25851099782116,-4.4269387077104465,48.33039715457079,-4.426958624917927,48.330348499964295,2025-09-02 13:50:14.984431,5.606928423912318,10.898994175251415
2025-09-02 13:50:16.984431,0,0.0880000000000022,False,,252.1038531820801,93.3418978644102,-4.426920006905744,48.33044682387195,-4.4269387077104465,48.33039715457079,2025-09-02 13:50:15.984431,5.693372620979479,11.067028209055232
2025-09-02 13:50:17.984431,0,0.0889999999999952,False,,252.13007349540985,93.42694782131136,-4.4269025683146115,48.33049748379115,-4.426920006905744,48.33044682387195,2025-09-02 13:50:16.984431,5.778759300392824,11.233006593512789
2025-09-02 13:50:18.984431,0,0.0899999999999986,False,,252.15658841900168,93.51295339570582,-4.426884933784252,48.33054871292291,-4.4269025683146115,48.33049748379115,2025-09-02 13:50:17.984431,5.843688888725206,11.359219584215158
2025-09-02 13:50:19.984431,0,0.0910000000000021,False,,252.18339795285564,93.59991458759356,-4.426867103314667,48.33060051126726,-4.426884933784252,48.33054871292291,2025-09-02 13:50:18.984431,5.908618468844384,11.485432558952343
2025-09-02 13:50:20.984431,0,0.0920000000000055,False,,252.2105020969717,93.68783139697454,-4.426849076905855,48.330652878824175,-4.426867103314667,48.33060051126726,2025-09-02 13:50:19.984431,5.973548038360922,11.611645513079647
2025-09-02 13:50:21.984431,0,0.0929999999999953,False,,252.23790085135,93.7767038238488,-4.426830854557817,48.33070581559367,-4.426849076905855,48.330652878824175,2025-09-02 13:50:20.984431,6.038477597907493,11.737858447826891
2025-09-02 13:50:22.984431,0,0.0939999999999988,False,,252.26559421599032,93.86653186821634,-4.426812436270553,48.330759321575734,-4.426830854557817,48.33070581559367,2025-09-02 13:50:21.984431,6.103407147405182,11.864071363040678
2025-09-02 13:50:23.984431,0,0.094999999999991,False,,252.2911961608891,93.95801706055586,-4.426795408943545,48.33081381463629,-4.426812436270553,48.330759321575734,2025-09-02 13:50:22.984431,6.1887164264150805,12.029899293188395
2025-09-02 13:50:24.984431,0,0.0960000000000003,False,,252.3170675999447,94.05046525492,-4.4267782023815165,48.330868881308,-4.426795408943545,48.33081381463629,2025-09-02 13:50:23.984431,6.253860531546068,12.156529271082634
2025-09-02 13:50:25.984431,0,0.0970000000000096,False,,252.3432085331572,94.1438764513088,-4.426760816584467,48.33092452159087,-4.4267782023815165,48.330868881308,2025-09-02 13:50:24.984431,6.319004627946308,12.283159232005662
2025-09-02 13:50:26.984431,0,0.0979999999999948,False,,252.3671394818191,94.23890965443348,-4.42674490060269,48.33098112802039,-4.426760816584467,48.33092452159087,2025-09-02 13:50:25.984431,6.403373305699079,12.447158780043319
2025-09-02 13:50:27.984431,0,0.0990000000000001,False,,252.3913146238348,94.33491258412069,-4.426728822212936,48.33103831206654,-4.42674490060269,48.33098112802039,2025-09-02 13:50:26.984431,6.468713606413189,12.574170131544639
2025-09-02 13:50:28.984431,0,0.1000000000000055,False,,252.4157339592041,94.43188524037036,-4.426712581415204,48.33109607372931,-4.426728822212936,48.33103831206654,2025-09-02 13:50:27.984431,6.5340538989169525,12.701181467086323
2025-09-02 13:50:29.984431,0,0.1009999999999971,False,,252.4403974879272,94.52982762318254,-4.426696178209495,48.33115441300871,-4.426712581415204,48.33109607372931,2025-09-02 13:50:28.984431,6.599394183936173,12.828192788079226
2025-09-02 13:50:30.984431,0,0.1020000000000024,False,,252.46530521000383,94.62873973255722,-4.426679612595809,48.33121332990474,-4.426696178209495,48.33115441300871,2025-09-02 13:50:29.984431,6.664734462148388,12.95520409584037
2025-09-02 13:50:31.984431,0,0.1030000000000078,False,,252.4904571254343,94.7286215684944,-4.426662884574145,48.3312728244174,-4.426679612595809,48.33121332990474,2025-09-02 13:50:30.984431,6.730074731949499,13.082215387251642
2025-09-02 13:50:32.984431,0,0.1039999999999994,False,,252.5158532342184,94.82947313099407,-4.426645994144504,48.331332896546684,-4.426662884574145,48.3312728244174,2025-09-02 13:50:31.984431,6.795414994793679,13.209226665139722
2025-09-02 13:50:33.984431,0,0.1050000000000048,False,,252.54149353635623,94.93129442005625,-4.426628941306886,48.331393546292595,-4.426645994144504,48.331332896546684,2025-09-02 13:50:32.984431,6.860755249076823,13.336237926386488
2025-09-02 13:50:34.984431,0,0.106000000000004,False,,252.56467840677507,95.03472778886758,-4.426613521526404,48.33145515627215,-4.426628941306886,48.331393546292595,2025-09-02 13:50:33.984431,6.944904854229085,13.49981163146408
2025-09-02 13:50:35.984431,0,0.1070000000000021,False,,252.58808200238656,95.13913694417714,-4.426597956276296,48.33151734747793,-4.426613521526404,48.33145515627215,2025-09-02 13:50:34.984431,7.010422595529899,13.62716789978522
2025-09-02 13:50:36.984431,0,0.1080000000000001,False,,252.61170432319068,95.24452188598492,-4.426582245556559,48.33158011990992,-4.426597956276296,48.33151734747793,2025-09-02 13:50:35.984431,7.07594032961479,13.75452415407973
2025-09-02 13:50:37.984431,0,0.1089999999999981,False,,252.63554536918744,95.3508826142909,-4.426566389367196,48.33164347356814,-4.426582245556559,48.33158011990992,2025-09-02 13:50:36.984431,7.1414580579390385,13.881880397176452
2025-09-02 13:50:38.984431,0,0.1100000000000023,False,,252.65678715329457,95.458812158939,-4.426552261893457,48.331707761690204,-4.426566389367196,48.33164347356814,2025-09-02 13:50:37.984431,7.22439856333759,14.043103800952393
2025-09-02 13:50:39.984431,0,0.1110000000000069,False,,252.67822204452995,95.56772288126572,-4.42653800598814,48.33177263424973,-4.426552261893457,48.331707761690204,2025-09-02 13:50:38.984431,7.29007472011326,14.17076800424384
2025-09-02 13:50:40.984431,0,0.1119999999999975,False,,252.6998500428936,95.67761478127106,-4.426523621651242,48.33183809124674,-4.42653800598814,48.33177263424973,2025-09-02 13:50:39.984431,7.355750873223746,14.298432200410739
2025-09-02 13:50:41.984431,0,0.113000000000002,False,,252.7216711483854,95.78848785895502,-4.426509108882765,48.33190413268122,-4.426523621651242,48.33183809124674,2025-09-02 13:50:40.984431,7.4214270202575054,14.42609638476543
2025-09-02 13:50:42.984431,0,0.1139999999999981,False,,252.7436853610056,95.9003421143176,-4.4264944676827085,48.33197075855317,-4.426509108882765,48.33190413268122,2025-09-02 13:50:41.984431,7.48710316196812,14.553760558772758
2025-09-02 13:50:43.984431,0,0.1150000000000027,False,,252.7658926807539,96.0131775473588,-4.4264796980510726,48.33203796886259,-4.4264944676827085,48.33197075855317,2025-09-02 13:50:42.984431,7.552779298289418,14.681424722304095
2025-09-02 13:50:44.984431,0,0.1159999999999933,True,location,252.7882931076305,96.1269941580786,-4.4264647999878575,48.33210576360949,-4.4264796980510726,48.33203796886259,2025-09-02 13:50:43.984431,7.618455429183705,14.80908887528617
2025-09-02 13:50:45.984431,0,0.116999999999995,True,location,252.8078738436228,96.24234403791382,-4.4264517772430585,48.33217447164655,-4.4264647999878575,48.33210576360949,2025-09-02 13:50:44.984431,7.700398880651335,14.968374161760812
2025-09-02 13:50:46.984431,0,0.1179999999999984,True,location,252.8276219363329,96.3586798141579,-4.426438643192748,48.3322437669318,-4.4264517772430585,48.33217447164655,2025-09-02 13:50:45.984431,7.766214092311684,15.096308666055513
2025-09-02 13:50:47.984431,0,0.1189999999999971,True,location,252.8475373857609,96.47600148681082,-4.426425397836926,48.33231364946523,-4.426438643192748,48.3322437669318,2025-09-02 13:50:46.984431,7.83202929821054,15.224243159150769
2025-09-02 13:50:48.984431,0,0.1200000000000005,True,location,252.86762019190687,96.5943090558726,-4.426412041175594,48.33238411924683,-4.426425397836926,48.33231364946523,2025-09-02 13:50:47.984431,7.897844500655818,15.352177645532807
2025-09-02 13:50:49.984431,0,0.1209999999999992,True,location,252.88787035477063,96.7136025213432,-4.42639857320875,48.33245517627662,-4.426412041175594,48.33238411924683,2025-09-02 13:50:48.984431,7.96365969884451,15.480112123640707
2025-09-02 13:50:50.984431,0,0.1220000000000026,True,location,252.9082878743524,96.83388188322267,-4.426384993936394,48.33252682055459,-4.42639857320875,48.33245517627662,2025-09-02 13:50:49.984431,8.029474893516758,15.608046594913189
2025-09-02 13:50:51.984431,0,0.1230000000000013,True,location,252.9288727506519,96.955147141511,-4.426371303358528,48.33259905208073,-4.426384993936394,48.33252682055459,2025-09-02 13:50:50.984431,8.095290081493262,15.735981053170189
2025-09-02 13:50:52.984431,0,0.1240000000000023,True,location,252.9464177102403,97.0778996339217,-4.426359634566746,48.33267216947635,-4.426371303358528,48.33259905208073,2025-09-02 13:50:51.984431,8.175914184568516,15.892701732188401
2025-09-02 13:50:53.984431,0,0.1250000000000022,True,location,252.96410416143829,97.20164206578734,-4.426347871671805,48.33274587652839,-4.426359634566746,48.33267216947635,2025-09-02 13:50:52.984431,8.241848844281519,16.020868424863565
2025-09-02 13:50:54.984431,0,0.126000000000002,True,location,252.98193210424583,97.3263744371079,-4.426336014673703,48.33282017323684,-4.426347871671805,48.33274587652839,2025-09-02 13:50:53.984431,8.307783500026177,16.149035109824883
2025-09-02 13:50:55.984431,0,0.1270000000000018,True,location,252.999901538663,97.4520967478834,-4.426324063572443,48.33289505960171,-4.426336014673703,48.33282017323684,2025-09-02 13:50:54.984431,8.373718154127145,16.277201791591125
2025-09-02 13:50:56.984431,0,0.1280000000000016,True,location,253.0180124646897,97.5788089981138,-4.426312018368022,48.33297053562299,-4.426324063572443,48.33289505960171,2025-09-02 13:50:55.984431,8.439652803430096,16.405368464030772
2025-09-02 13:50:57.984431,0,0.1290000000000015,True,location,253.0362648823261,97.70651118779914,-4.426299879060442,48.333046601300694,-4.426312018368022,48.33297053562299,2025-09-02 13:50:56.984431,8.505587451038435,16.533535133176354
2025-09-02 13:50:58.984431,0,0.1300000000000013,True,location,253.054658791572,97.8352033169394,-4.426287645649703,48.33312325663481,-4.426299879060442,48.333046601300694,2025-09-02 13:50:57.984431,8.57152209458352,16.661701794423607
2025-09-02 13:50:59.984431,0,0.1309999999999975,True,location,253.06979316000243,97.96532614695862,-4.426277580092522,48.33320076416443,-4.426287645649703,48.33312325663481,2025-09-02 13:50:58.984431,8.65050375492734,16.815229820992982
