t,AgentID,speed,is_anomaly,anomaly_type,x,y
2025-09-02 13:45:29.955294000,0_1,0.0001155937487859,False,,-4.447535337410246,48.36617925833358
2025-09-02 13:45:30.955294000,0_1,0.0001161989096166,False,,-4.447581467970003,48.366072608635726
2025-09-02 13:45:31.955294000,0_1,0.0001168040704415,False,,-4.447627838776487,48.36596540350909
2025-09-02 13:45:32.955294000,0_1,0.000117409231266,False,,-4.447674449829698,48.365857642953664
2025-09-02 13:45:33.955294000,0_1,0.0001180143920967,False,,-4.447721301129635,48.36574932696945
2025-09-02 13:45:34.955294000,0_1,0.0001186195529216,False,,-4.4477683926762985,48.36564045555645
2025-09-02 13:45:35.955294000,0_1,0.0001192247137461,False,,-4.447815724469689,48.36553102871467
2025-09-02 13:45:36.955294000,0_1,0.0001198298745706,False,,-4.447863296509806,48.365421046444105
2025-09-02 13:45:37.955294000,0_1,0.0001204350354017,False,,-4.447911108796649,48.36531050874475
2025-09-02 13:45:38.955294000,0_1,0.0001210401962262,False,,-4.447959161330219,48.36519941561661
2025-09-02 13:45:39.955294000,0_1,0.0001216453570572,False,,-4.448007454110516,48.36508776705968
2025-09-02 13:45:40.955294000,0_1,0.0001222505178752,False,,-4.448055987137539,48.36497556307397
2025-09-02 13:45:41.955294000,0_1,0.0001228556787063,False,,-4.448104760411288,48.36486280365947
2025-09-02 13:45:42.955294000,0_1,0.0001237281285946,False,,-4.448157069125478,48.36475067673039
2025-09-02 13:45:43.955294000,0_1,0.0001246168373804,False,,-4.4482129095583245,48.36463927115504
2025-09-02 13:45:44.955294000,0_1,0.0001252246850392,False,,-4.448269022365894,48.364527322173046
2025-09-02 13:45:45.955294000,0_1,0.0001258325326983,False,,-4.448325407548187,48.3644148297844
2025-09-02 13:45:46.955294000,0_1,0.0001267397103892,False,,-4.4483853495234245,48.36430316101619
2025-09-02 13:45:47.955294000,0_1,0.0001276618771094,False,,-4.448448838591808,48.364192405912185
2025-09-02 13:45:48.955294000,0_1,0.0001285982590009,False,,-4.448515862216864,48.364082654621065
2025-09-02 13:45:49.955294000,0_1,0.0001295480377289,False,,-4.44858640501281,48.363973997324855
2025-09-02 13:45:50.955294000,0_1,0.0001305103534458,False,,-4.44866044873416,48.36386652416688
2025-09-02 13:45:51.955294000,0_1,0.0001314843078508,False,,-4.448737972267602,48.36376032517925
2025-09-02 13:45:52.955294000,0_1,0.0001321015666086,False,,-4.4488158597386205,48.36365362763589
2025-09-02 13:45:53.955294000,0_1,0.0001330879428265,False,,-4.448897217481928,48.36354830281389
2025-09-02 13:45:54.955294000,0_1,0.0001340840876674,False,,-4.448982018374018,48.36344444063951
2025-09-02 13:45:55.955294000,0_1,0.0001350890014228,False,,-4.449070232403247,48.36334213070181
2025-09-02 13:45:56.955294000,0_1,0.0001357114933061,False,,-4.449158852923881,48.36323934931858
2025-09-02 13:45:57.955294000,0_1,0.0001367259400912,False,,-4.449250867323389,48.36313821904133
2025-09-02 13:45:58.955294000,0_1,0.0001373502216155,False,,-4.449343301854514,48.36303662700998
2025-09-02 13:45:59.955294000,0_1,0.0001379745031521,False,,-4.449436156517256,48.36293457322452
2025-09-02 13:46:00.955294000,0_1,0.0001389992672223,False,,-4.449532395693836,48.36283427956979
2025-09-02 13:46:01.955294000,0_1,0.0001396253526185,False,,-4.449629068354309,48.36273353416885
2025-09-02 13:46:02.955294000,0_1,0.0001402514380186,False,,-4.449726174498672,48.36263233702169
2025-09-02 13:46:03.955294000,0_1,0.00014087752342,False,,-4.449823714126927,48.36253068812831
2025-09-02 13:46:04.955294000,0_1,0.0001419133821146,False,,-4.449924637884518,48.36243091937981
2025-09-02 13:46:05.955294000,0_1,0.0001425412805723,False,,-4.450026008181187,48.36233070920258
2025-09-02 13:46:06.955294000,0_1,0.0001431691790156,False,,-4.450127825016934,48.36223005759664
2025-09-02 13:46:07.955294000,0_1,0.0001437970774639,False,,-4.45023008839176,48.36212896456198
2025-09-02 13:46:08.955294000,0_1,0.0001444249759166,False,,-4.450332798305664,48.3620274300986
2025-09-02 13:46:09.955294000,0_1,0.0001450528743644,False,,-4.450435954758645,48.3619254542065
2025-09-02 13:46:10.955294000,0_1,0.0001456807728077,False,,-4.450539557750705,48.36182303688569
2025-09-02 13:46:11.955294000,0_1,0.000146308671261,False,,-4.450643607281844,48.36172017813615
2025-09-02 13:46:12.955294000,0_1,0.0001437506884195,False,,-4.450745837666423,48.36161911771418
2025-09-02 13:46:13.955294000,0_1,0.0001443785868578,False,,-4.4508485145900805,48.3615176158635
2025-09-02 13:46:17.955294000,0_1,9.949221751059131e-05,False,,-4.451131535917379,48.36123783353772
2025-09-02 13:46:18.955294000,0_1,0.0001010619636336,False,,-4.4512034075969,48.36116678438448
2025-09-02 13:46:19.955294000,0_1,0.0001016898620813,False,,-4.451275725815498,48.36109529380252
2025-09-02 13:46:20.955294000,0_1,0.000102317760534,False,,-4.451348490573174,48.36102336179184
2025-09-02 13:46:21.955294000,0_1,0.0001029456589723,False,,-4.451421701869929,48.36095098835245
2025-09-02 13:46:22.955294000,0_1,0.0001035735574306,False,,-4.4514953597057625,48.36087817348433
2025-09-02 13:46:23.955294000,0_1,0.0001042014558733,False,,-4.4515694640806736,48.3608049171875
2025-09-02 13:46:24.955294000,0_1,0.0001051327415917,False,,-4.451646143500128,48.360732992504765
2025-09-02 13:46:25.955294000,0_1,0.0001057624572441,False,,-4.45172328220781,48.36066063701334
2025-09-02 13:46:26.955294000,0_1,0.0001063921728942,False,,-4.451800880203723,48.36058785071323
2025-09-02 13:46:27.955294000,0_1,0.0001070218885577,False,,-4.451878937487864,48.36051463360442
2025-09-02 13:46:28.955294000,0_1,0.0001076516041974,False,,-4.451957454060235,48.360440985686935
2025-09-02 13:46:29.955294000,0_1,0.0001085936486647,False,,-4.452038568045945,48.360368783873575
2025-09-02 13:46:30.955294000,0_1,0.0001014043830821,False,,-4.452116034582157,48.36030334852628
2025-09-02 13:46:31.955294000,0_1,0.0001023277060127,False,,-4.452195882743418,48.3602393545378
2025-09-02 13:46:32.955294000,0_1,0.0001032521153531,False,,-4.452278081025091,48.36017686900496
2025-09-02 13:46:33.955294000,0_1,0.0001041767913527,False,,-4.452362595624712,48.360115958527146
2025-09-02 13:46:34.955294000,0_1,0.0001051009104479,False,,-4.4524493904497024,48.36005668914439
2025-09-02 13:46:35.955294000,0_1,0.000105741340712,False,,-4.452536714157198,48.35999705860486
2025-09-02 13:46:36.955294000,0_1,0.0001063817709808,False,,-4.452624566747199,48.35993706690854
2025-09-02 13:46:37.955294000,0_1,0.0001070222012416,False,,-4.452712948219705,48.35987671405545
2025-09-02 13:46:38.955294000,0_1,0.0001076626315136,False,,-4.452801858574717,48.35981600004557
2025-09-02 13:46:39.955294000,0_1,0.0001083030617737,False,,-4.452891297812234,48.359754924878914
2025-09-02 13:46:40.955294000,0_1,0.0001089434920425,False,,-4.452981265932256,48.35969348855547
2025-09-02 13:46:41.955294000,0_1,0.0001095839223113,False,,-4.453071762934784,48.35963169107524
2025-09-02 13:46:42.955294000,0_1,0.0001102243525713,False,,-4.453162788819817,48.35956953243824
2025-09-02 13:46:43.955294000,0_1,0.0001108647828394,False,,-4.453254343587355,48.35950701264446
2025-09-02 13:46:44.955294000,0_1,0.0001115052131042,False,,-4.453346427237399,48.35944413169389
2025-09-02 13:46:45.955294000,0_1,0.000112145643373,False,,-4.453439039769949,48.35938088958654
2025-09-02 13:46:46.955294000,0_1,0.000112786073637,False,,-4.453532181185003,48.35931728632241
2025-09-02 13:46:47.955294000,0_1,0.0001134265039011,False,,-4.453625851482562,48.3592533219015
2025-09-02 13:46:48.955294000,0_1,0.0001140669341706,False,,-4.453720050662628,48.3591889963238
2025-09-02 13:46:49.955294000,0_1,0.0001147073644306,False,,-4.453814778725199,48.35912430958933
2025-09-02 13:46:50.955294000,0_1,0.000115347794702,False,,-4.453910035670274,48.35905926169807
2025-09-02 13:46:51.955294000,0_1,0.0001159882249628,False,,-4.454005821497855,48.35899385265004
2025-09-02 13:46:52.955294000,0_1,0.0001166286552316,False,,-4.454102136207942,48.35892808244522
2025-09-02 13:46:53.955294000,0_1,0.0001172690854963,False,,-4.454198979800534,48.35886195108362
2025-09-02 13:46:54.955294000,0_1,0.0001179095157637,False,,-4.45429635227563,48.35879545856523
2025-09-02 13:46:55.955294000,0_1,0.0001185499460212,False,,-4.454394253633233,48.35872860489008
2025-09-02 13:46:56.955294000,0_1,0.0001191903762973,False,,-4.454492683873341,48.35866139005813
2025-09-02 13:46:57.955294000,0_1,0.0001198308065613,False,,-4.454591642995954,48.3585938140694
2025-09-02 13:46:58.955294000,0_1,0.0001201440667379,False,,-4.45468911122823,48.35852356778502
2025-09-02 13:46:59.955294000,0_1,0.0001207827577537,False,,-4.454787097605812,48.358452948068376
2025-09-02 13:47:00.955294000,0_1,0.0001214214487703,False,,-4.4548856021287,48.358381954919466
2025-09-02 13:47:01.955294000,0_1,0.0001220601397827,False,,-4.454984624796894,48.3583105883383
2025-09-02 13:47:02.955294000,0_1,0.0001226988308034,False,,-4.455084165610394,48.35823884832486
2025-09-02 13:47:03.955294000,0_1,0.0001233375218166,False,,-4.4551842245692015,48.35816673487916
2025-09-02 13:47:04.955294000,0_1,0.0001236337752625,False,,-4.455282648546753,48.35809191488833
2025-09-02 13:47:05.955294000,0_1,0.0001242707021355,False,,-4.455381579577301,48.35801670944568
2025-09-02 13:47:06.955294000,0_1,0.0001212777201841,False,,-4.455478127916001,48.357943315278966
2025-09-02 13:47:07.955294000,0_1,0.0001219146470565,False,,-4.455575183307697,48.35786953566044
2025-09-02 13:47:08.955294000,0_1,0.0001225515739245,False,,-4.455672745752389,48.35779537059011
2025-09-02 13:47:09.955294000,0_1,0.0001231885008011,False,,-4.455770815250077,48.35772082006796
2025-09-02 13:47:10.955294000,0_1,0.0001238254276742,False,,-4.4558693918007615,48.357645884094
2025-09-02 13:47:11.955294000,0_1,0.0001244623545415,False,,-4.4559684754044415,48.35757056266823
2025-09-02 13:47:12.955294000,0_1,0.0001247488084491,False,,-4.45606581915778,48.35749254690767
2025-09-02 13:47:13.955294000,0_1,0.0001253839509304,False,,-4.4561636585242965,48.357414133939926
2025-09-02 13:47:14.955294000,0_1,0.0001260190934125,False,,-4.456261993503991,48.35733532376499
2025-09-02 13:47:15.955294000,0_1,0.000126654235902,False,,-4.456360824096861,48.35725611638286
2025-09-02 13:47:16.955294000,0_1,0.0001166253645432,False,,-4.456451828979878,48.35718318088449
2025-09-02 13:47:17.955294000,0_1,0.0001172605070246,False,,-4.456543329476072,48.357109848178936
2025-09-02 13:47:18.955294000,0_1,0.0001178956495155,False,,-4.456635325585444,48.35703611826618
2025-09-02 13:47:19.955294000,0_1,0.0001185307919917,False,,-4.456727817307993,48.35696199114624
2025-09-02 13:47:20.955294000,0_1,0.0001191659344826,False,,-4.456820804643719,48.3568874668191
2025-09-02 13:47:21.955294000,0_1,0.0001198010769639,False,,-4.456914287592623,48.356812545284775
2025-09-02 13:47:22.955294000,0_1,0.0001204362194504,False,,-4.457008266154705,48.35673722654325
2025-09-02 13:47:23.955294000,0_1,0.0001210713619311,False,,-4.457102740329963,48.35666151059454
2025-09-02 13:47:24.955294000,0_1,0.0001217065044131,False,,-4.457197710118399,48.35658539743864
2025-09-02 13:47:25.955294000,0_1,0.0001223416469078,False,,-4.457293175520012,48.356508887075535
2025-09-02 13:47:26.955294000,0_1,0.0001229767893847,False,,-4.457389136534802,48.356431979505246
2025-09-02 13:47:27.955294000,0_1,0.0001232616354438,False,,-4.45748330062964,48.35635243986723
2025-09-02 13:47:28.955294000,0_1,0.0001025360108876,False,,-4.457561631657935,48.35628627429057
2025-09-02 13:47:29.955294000,0_1,0.0001031693534844,False,,-4.457640446519919,48.35621970002355
2025-09-02 13:47:30.955294000,0_1,0.0001038026960682,False,,-4.457719745215594,48.3561527170662
2025-09-02 13:47:31.955294000,0_1,0.0001044360386657,False,,-4.457799527744959,48.3560853254185
2025-09-02 13:47:32.955294000,0_1,0.0001050693812579,False,,-4.457879794108014,48.356017525080446
2025-09-02 13:47:33.955294000,0_1,0.0001057027238509,False,,-4.457960544304759,48.35594931605205
2025-09-02 13:47:34.955294000,0_1,0.0001063360664378,False,,-4.458041778335193,48.35588069833331
2025-09-02 13:47:35.955294000,0_1,0.000106969409036,False,,-4.458123496199319,48.355811671924215
2025-09-02 13:47:36.955294000,0_1,0.0001076027516237,False,,-4.458205697897133,48.35574223682478
2025-09-02 13:47:37.955294000,0_1,0.0001082360942166,False,,-4.458288383428639,48.355672393035
2025-09-02 13:47:38.955294000,0_1,0.0001088694368089,False,,-4.4583715527938335,48.35560214055487
2025-09-02 13:47:39.955294000,0_1,0.0001095027794057,False,,-4.458455205992718,48.35553147938439
2025-09-02 13:47:40.955294000,0_1,0.0001101361219941,False,,-4.458539343025293,48.355460409523566
2025-09-02 13:47:41.955294000,0_1,0.0001107694645824,False,,-4.458623963891558,48.3553889309724
2025-09-02 13:47:42.955294000,0_1,0.0001114028071793,False,,-4.458709068591513,48.355317043730885
2025-09-02 13:47:43.955294000,0_1,0.0001120361497722,False,,-4.458794657125158,48.35524474779902
2025-09-02 13:47:44.955294000,0_1,0.0001126694923644,False,,-4.458880729492493,48.35517204317681
2025-09-02 13:47:45.955294000,0_1,0.0001129789293758,False,,-4.458965119062011,48.355096925675255
2025-09-02 13:47:46.955294000,0_1,0.0001136104613979,False,,-4.459049980354137,48.35502138828029
2025-09-02 13:47:47.955294000,0_1,0.0001142419934153,False,,-4.45913531336887,48.354945430991926
2025-09-02 13:47:48.955294000,0_1,0.0001148735254273,False,,-4.4592211181062105,48.35486905381016
2025-09-02 13:47:49.955294000,0_1,0.0001155050574541,False,,-4.459307394566158,48.35479225673498
2025-09-02 13:47:50.955294000,0_1,0.0001161365894708,False,,-4.459394142748713,48.3547150397664
2025-09-02 13:47:51.955294000,0_1,0.0001164322818747,False,,-4.459479063579706,48.3546353847055
2025-09-02 13:47:52.955294000,0_1,0.0001170619975339,False,,-4.459564443698929,48.35455529883591
2025-09-02 13:47:57.955294000,0_1,9.916288168094484e-05,False,,-4.459926069966994,48.35421609628606
2025-09-02 13:47:58.955294000,0_1,0.0001010520286382,False,,-4.459999773085295,48.354146963350026
2025-09-02 13:47:59.955294000,0_1,0.0001016817442974,False,,-4.460073935491826,48.354077399605295
2025-09-02 13:48:00.955294000,0_1,0.0001023114599469,False,,-4.460148557186586,48.35400740505188
2025-09-02 13:48:01.955294000,0_1,0.0001029411756006,False,,-4.460223638169575,48.35393697968978
2025-09-02 13:48:02.955294000,0_1,0.000103570891255,False,,-4.460299178440794,48.35386612351898
2025-09-02 13:48:03.955294000,0_1,0.0001042006069038,False,,-4.460375178000241,48.35379483653951
2025-09-02 13:48:04.955294000,0_1,0.000104830322563,False,,-4.460451636847918,48.35372311875133
2025-09-02 13:48:05.955294000,0_1,0.0001054600382077,False,,-4.460528554983825,48.35365097015448
2025-09-02 13:48:06.955294000,0_1,0.000106089753876,False,,-4.460605932407961,48.35357839074892
2025-09-02 13:48:07.955294000,0_1,0.0001067194695206,False,,-4.460683769120326,48.353505380534685
2025-09-02 13:48:08.955294000,0_1,0.0001073491851743,False,,-4.46076206512092,48.35343193951176
2025-09-02 13:48:09.955294000,0_1,0.0001079789008287,False,,-4.460840820409744,48.35335806768014
2025-09-02 13:48:10.955294000,0_1,0.0001052262355289,False,,-4.46091756801976,48.3532860790352
2025-09-02 13:48:11.955294000,0_1,0.000105855951179,False,,-4.460994774918007,48.35321365958158
2025-09-02 13:48:12.955294000,0_1,0.000104874611151,False,,-4.46107126606793,48.35314191149416
2025-09-02 13:48:13.955294000,0_1,0.0001055043268102,False,,-4.461148216506082,48.35306973259805
2025-09-02 13:48:14.955294000,0_1,0.0001061340424646,False,,-4.461225626232464,48.35299712289325
2025-09-02 13:48:15.955294000,0_1,0.0001067637581183,False,,-4.4613034952470745,48.35292408237976
2025-09-02 13:48:16.955294000,0_1,0.0001073934737678,False,,-4.461381823549915,48.35285061105758
2025-09-02 13:48:17.955294000,0_1,0.0001080231894221,False,,-4.461460611140985,48.35277670892672
2025-09-02 13:48:18.955294000,0_1,0.000108652905071,False,,-4.461539858020283,48.35270237598717
2025-09-02 13:48:19.955294000,0_1,0.0001092826207351,False,,-4.461619564187812,48.35262761223892
2025-09-02 13:48:20.955294000,0_1,0.0001099123363791,False,,-4.461699729643569,48.35255241768199
2025-09-02 13:48:21.955294000,0_1,0.0001105420520383,False,,-4.461780354387556,48.35247679231637
2025-09-02 13:48:22.955294000,0_1,0.0001111717676878,False,,-4.461861438419772,48.35240073614206
2025-09-02 13:48:23.955294000,0_1,0.0001118014833463,False,,-4.461942981740218,48.352324249159054
2025-09-02 13:48:24.955294000,0_1,0.0001124311989958,False,,-4.462024984348893,48.352247331367366
2025-09-02 13:48:25.955294000,0_1,0.0001130609146495,False,,-4.462107446245796,48.35216998276699
2025-09-02 13:48:26.955294000,0_1,0.0001136906303039,False,,-4.46219036743093,48.35209220335792
2025-09-02 13:48:27.955294000,0_1,0.0001143203459582,False,,-4.462273747904293,48.35201399314016
2025-09-02 13:48:28.955294000,0_1,0.0001149500616071,False,,-4.462357587665885,48.35193535211372
2025-09-02 13:48:29.955294000,0_1,0.0001155797772663,False,,-4.462441886715706,48.35185628027858
2025-09-02 13:48:30.955294000,0_1,0.0001162094929152,False,,-4.462526645053757,48.35177677763476
2025-09-02 13:48:31.955294000,0_1,0.0001168392085695,False,,-4.462611862680037,48.35169684418225
2025-09-02 13:48:32.955294000,0_1,0.0001174689242287,False,,-4.462697539594546,48.35161647992104
2025-09-02 13:48:33.955294000,0_1,0.0001180986398776,False,,-4.462783675797285,48.35153568485115
2025-09-02 13:48:34.955294000,0_1,0.0001187283555271,False,,-4.462870271288253,48.351454458972576
2025-09-02 13:48:35.955294000,0_1,0.0001193580711905,False,,-4.46295732606745,48.3513728022853
2025-09-02 13:48:36.955294000,0_1,0.0001199877868351,False,,-4.463044840134876,48.35129071478934
2025-09-02 13:48:37.955294000,0_1,0.0001206175024895,False,,-4.463132813490533,48.3512081964847
2025-09-02 13:48:38.955294000,0_1,0.0001212472181481,False,,-4.463221246134418,48.35112524737136
2025-09-02 13:48:39.955294000,0_1,0.0001218769337976,False,,-4.463310138066532,48.35104186744933
2025-09-02 13:48:40.955294000,0_1,0.0001225066494513,False,,-4.463399489286876,48.35095805671862
2025-09-02 13:48:41.955294000,0_1,0.0001231363651056,False,,-4.463489299795449,48.35087381517921
2025-09-02 13:48:42.955294000,0_1,0.00012376608076,False,,-4.463579569592252,48.35078914283112
2025-09-02 13:48:43.955294000,0_1,0.0001243957964088,False,,-4.463670298677283,48.35070403967434
2025-09-02 13:48:44.955294000,0_1,0.0001250255120632,False,,-4.463761487050545,48.35061850570887
2025-09-02 13:48:45.955294000,0_1,0.0001256552277224,False,,-4.463853134712036,48.35053254093471
2025-09-02 13:48:46.955294000,0_1,0.0001262849433761,False,,-4.463945241661755,48.35044614535185
2025-09-02 13:48:47.955294000,0_1,0.0001269146590201,False,,-4.464037807899704,48.35035931896032
2025-09-02 13:48:48.955294000,0_1,0.0001191994952991,False,,-4.464124747020287,48.3502777707599
2025-09-02 13:48:49.955294000,0_1,0.0001198292109486,False,,-4.464212145429101,48.3501957917508
2025-09-02 13:48:50.955294000,0_1,0.0001204589266036,False,,-4.464300003126144,48.35011338193301
2025-09-02 13:48:51.955294000,0_1,0.0001183008628073,False,,-4.46438628682182,48.35003244851592
2025-09-02 13:48:52.955294000,0_1,0.0001189305784617,False,,-4.464473029805725,48.34995108429014
2025-09-02 13:48:53.955294000,0_1,0.0001195602941161,False,,-4.46456023207786,48.34986928925567
2025-09-02 13:48:54.955294000,0_1,0.0001201900097655,False,,-4.464647893638224,48.34978706341252
2025-09-02 13:48:55.955294000,0_1,0.0001208197254241,False,,-4.464736014486817,48.34970440676067
2025-09-02 13:48:56.955294000,0_1,0.0001214494410736,False,,-4.46482459462364,48.34962131930014
2025-09-02 13:48:57.955294000,0_1,0.0001067355940516,False,,-4.464902443096562,48.34954829805459
2025-09-02 13:48:58.955294000,0_1,0.0001073653097011,False,,-4.464980750857713,48.34947484600036
2025-09-02 13:48:59.955294000,0_1,0.0001079950253548,False,,-4.465059517907092,48.34940096313744
2025-09-02 13:49:00.955294000,0_1,0.0001086247410141,False,,-4.465138744244702,48.34932664946582
2025-09-02 13:49:01.955294000,0_1,0.0001092544566629,False,,-4.46521842987054,48.34925190498552
2025-09-02 13:49:02.955294000,0_1,0.0001098841723173,False,,-4.465298574784608,48.34917672969653
2025-09-02 13:49:03.955294000,0_1,0.0001105138879758,False,,-4.465379178986905,48.34910112359884
2025-09-02 13:49:04.955294000,0_1,0.000111143603626,False,,-4.465460242477432,48.34902508669247
2025-09-02 13:49:05.955294000,0_1,0.0001117733192742,False,,-4.465541765256187,48.34894861897742
2025-09-02 13:49:06.955294000,0_1,0.0001124030349292,False,,-4.465623747323173,48.34887172045367
2025-09-02 13:49:07.955294000,0_1,0.0001130327505884,False,,-4.465706188678388,48.34879439112123
2025-09-02 13:49:08.955294000,0_1,0.0001136624662408,False,,-4.465789089321831,48.3487166309801
2025-09-02 13:49:09.955294000,0_1,0.0001142921818916,False,,-4.465872449253505,48.348638440030285
2025-09-02 13:49:10.955294000,0_1,0.0001149218975447,False,,-4.465956268473406,48.34855981827178
2025-09-02 13:49:11.955294000,0_1,0.0001155516131997,False,,-4.466040546981539,48.348480765704586
2025-09-02 13:49:12.955294000,0_1,0.0001161813288534,False,,-4.4661252847779,48.3484012823287
2025-09-02 13:49:13.955294000,0_1,0.0001168110445071,False,,-4.46621048186249,48.34832136814413
2025-09-02 13:49:14.955294000,0_1,0.0001174407601572,False,,-4.46629613823531,48.34824102315087
2025-09-02 13:49:15.955294000,0_1,0.0001180704758109,False,,-4.466382253896359,48.34816024734892
2025-09-02 13:49:16.955294000,0_1,0.0001187001914695,False,,-4.466468828845637,48.34807904073828
2025-09-02 13:49:17.955294000,0_1,0.000119329907119,False,,-4.466555863083145,48.34799740331895
2025-09-02 13:49:18.955294000,0_1,0.0001199596227733,False,,-4.466643356608882,48.34791533509093
2025-09-02 13:49:19.955294000,0_1,0.000120589338427,False,,-4.4667313094228485,48.34783283605422
2025-09-02 13:49:20.955294000,0_1,0.0001212190540814,False,,-4.466819721525044,48.347749906208826
2025-09-02 13:49:21.955294000,0_1,0.0001218487697303,False,,-4.466908592915469,48.347666545554745
2025-09-02 13:49:22.955294000,0_1,0.0001224784853895,False,,-4.466997923594123,48.34758275409197
2025-09-02 13:49:23.955294000,0_1,0.000123108201039,False,,-4.467087713561007,48.347498531820506
2025-09-02 13:49:24.955294000,0_1,0.0001237379166878,False,,-4.46717796281612,48.34741387874036
2025-09-02 13:49:25.955294000,0_1,0.000124367632347,False,,-4.467268671359462,48.34732879485152
2025-09-02 13:49:26.955294000,0_1,0.0001249973480056,False,,-4.467359839191033,48.34724328015398
2025-09-02 13:49:27.955294000,0_1,0.0001256270636551,False,,-4.467451466310834,48.34715733464776
2025-09-02 13:49:28.955294000,0_1,0.0001262567793094,False,,-4.4675435527188645,48.34707095833285
2025-09-02 13:49:29.955294000,0_1,0.0001161484298179,False,,-4.467628266520047,48.34699149746425
2025-09-02 13:49:30.955294000,0_1,0.0001167781454764,False,,-4.467713439609459,48.34691160578696
2025-09-02 13:49:31.955294000,0_1,0.0001174078611162,False,,-4.4677990719871,48.34683128330099
2025-09-02 13:49:32.955294000,0_1,0.0001180375767803,False,,-4.467885163652971,48.346750530006325
2025-09-02 13:49:33.955294000,0_1,0.0001186672924298,False,,-4.467971714607072,48.346669345902974
2025-09-02 13:49:34.955294000,0_1,0.0001192970080884,False,,-4.468058724849401,48.346587730990926
2025-09-02 13:49:35.955294000,0_1,0.0001199267237323,False,,-4.468146194379959,48.3465056852702
2025-09-02 13:49:36.955294000,0_1,0.0001198614423044,False,,-4.468229183065738,48.34641920033866
2025-09-02 13:49:37.955294000,0_1,0.0001197959721593,False,,-4.468307410643692,48.34632847260865
2025-09-02 13:49:38.955294000,0_1,0.000119738229176,False,,-4.46838060759833,48.346233712652136
2025-09-02 13:49:39.955294000,0_1,0.0001196962559193,False,,-4.468448516051456,48.34613514472797
2025-09-02 13:49:40.955294000,0_1,0.0001196781235675,False,,-4.46851089062592,48.34603300626449
2025-09-02 13:49:41.955294000,0_1,0.0001196918264092,False,,-4.468567499280563,48.3459275472984
2025-09-02 13:49:42.955294000,0_1,0.0001092538094558,False,,-4.468616455586455,48.345829876038586
2025-09-02 13:49:43.955294000,0_1,0.0001096128375102,False,,-4.468662796759265,48.34573054089954
2025-09-02 13:49:44.955294000,0_1,0.0001099812024383,False,,-4.468706458911072,48.34562959793847
2025-09-02 13:49:45.955294000,0_1,0.0001103598412267,False,,-4.468747379649645,48.34552710507184
2025-09-02 13:49:46.955294000,0_1,0.0001107496716647,False,,-4.4687854981434585,48.3454231220434
